timestamp,Pitch,Roll,Yaw,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,quat_w,quat_x,quat_y,quat_z
13859,3.455627,92.9201,-155.43855,-0.2883351,9.563514,-0.49232325,-0.02611449,-0.009010263,0.031154126,-0.24721621,-0.96042514,-0.12832631,-0.12509857,-0.17441092,0.70356673,0.67744005
13966,3.455627,92.9201,-155.43855,-0.2883351,9.563514,-0.49232325,-0.02611449,-0.009010263,0.031154126,-0.24721621,-0.96042514,-0.12832631,-0.12509857,-0.17441092,0.70356673,0.67744005
14072,3.5336833,93.07895,-155.0393,-0.30269206,9.5868435,-0.57547385,-0.024129178,-0.019394971,0.03176499,-0.25245473,-0.96117413,-0.111404255,-0.12672722,-0.17749174,0.70377666,0.6761178
14179,3.4664268,93.24916,-154.98776,-0.31046873,9.602995,-0.53240305,-0.02443461,-0.019089539,0.03313944,-0.24471334,-0.96403533,-0.10368828,-0.12718606,-0.17760627,0.7048001,0.67493445
14286,3.5475285,93.10511,-154.8099,-0.28235307,9.594022,-0.53240305,-0.018478675,-0.015118915,0.03023783,-0.24944103,-0.9620473,-0.110653445,-0.12795351,-0.17900996,0.70355344,0.6757188
14392,3.5732067,93.114784,-154.6939,-0.31345975,9.582058,-0.50668013,-0.028405234,-0.018325957,0.027030788,-0.25186142,-0.96161866,-0.10888219,-0.12846267,-0.17988218,0.70339024,0.6755605
14499,3.523238,93.02573,-154.52711,-0.31106693,9.568299,-0.5455635,-0.022296581,-0.018936822,0.0290161,-0.24048105,-0.9635011,-0.1176204,-0.12989679,-0.18051463,0.70267826,0.6758584
14606,3.5041068,93.01989,-154.5018,-0.29132614,9.555139,-0.4881358,-0.023823744,-0.02076942,0.029626964,-0.24516268,-0.96366996,-0.10599761,-0.13017409,-0.18055199,0.70263296,0.67584217
14712,3.4259222,93.74708,-154.61931,-0.29012975,9.580861,-0.54376894,-0.02657264,-0.0154243475,0.029321533,-0.24926117,-0.9647418,-0.08451088,-0.12882592,-0.18019797,0.7072103,0.6714061
14819,3.4259222,93.74708,-154.61931,-0.29012975,9.580861,-0.54376894,-0.02657264,-0.0154243475,0.029321533,-0.24926117,-0.9647418,-0.08451088,-0.12882592,-0.18019797,0.7072103,0.6714061
14926,3.2175977,93.61233,-154.58838,-0.18245272,9.528219,-0.6227321,-0.028710665,-0.014049901,0.033292156,-0.25538516,-0.961357,-0.10281591,-0.13051946,-0.17903209,0.70668274,0.67194617
15032,3.2175977,93.61233,-154.58838,-0.18245272,9.528219,-0.6227321,-0.028710665,-0.014049901,0.033292156,-0.25538516,-0.961357,-0.10281591,-0.13051946,-0.17903209,0.70668274,0.67194617
15139,3.2175977,93.61233,-154.58838,-0.18245272,9.528219,-0.6227321,-0.028710665,-0.014049901,0.033292156,-0.25538516,-0.961357,-0.10281591,-0.13051946,-0.17903209,0.70668274,0.67194617
15246,2.9276152,95.36958,-177.37111,-0.90269226,10.19462,-0.10348957,1.0241156,-0.16890423,0.02687807,-0.23917827,-0.97062606,-0.02605512,0.0034467713,-0.034149934,0.73862207,0.6732454
15352,2.9276152,95.36958,-177.37111,-0.90269226,10.19462,-0.10348957,1.0241156,-0.16890423,0.02687807,-0.23917827,-0.97062606,-0.02605512,0.0034467713,-0.034149934,0.73862207,0.6732454
15459,2.9276152,95.36958,-177.37111,-0.90269226,10.19462,-0.10348957,1.0241156,-0.16890423,0.02687807,-0.23917827,-0.97062606,-0.02605512,0.0034467713,-0.034149934,0.73862207,0.6732454
15566,2.9276152,95.36958,-177.37111,-0.90269226,10.19462,-0.10348957,1.0241156,-0.16890423,0.02687807,-0.23917827,-0.97062606,-0.02605512,0.0034467713,-0.034149934,0.73862207,0.6732454
15672,2.9276152,95.36958,-177.37111,-0.90269226,10.19462,-0.10348957,1.0241156,-0.16890423,0.02687807,-0.23917827,-0.97062606,-0.02605512,0.0034467713,-0.034149934,0.73862207,0.6732454
15779,-12.264169,-178.48149,-148.93785,3.0675986,0.60777694,8.514859,4.0301833,1.4796683,-2.6494753,0.2724038,-0.11124212,-0.9557308,-0.09938349,-0.26756933,0.95750946,-0.041294094
15886,-23.069147,-169.72191,-138.93974,3.4672,-3.638885,7.311867,1.8067867,1.5131131,-1.8968893,0.42918554,0.23674388,-0.8716376,-0.15572779,-0.35900933,0.90760505,-0.15203378
15992,-42.742325,-161.45584,-129.8733,4.685745,-7.5074806,3.3523443,1.762499,2.49569,-1.97508,0.5153766,0.5850483,-0.62618315,-0.2622209,-0.44252327,0.8076596,-0.2882695
16099,-57.555195,-163.04033,-126.220505,4.84068,-6.79442,3.604189,-0.07925977,3.8525743,-1.6296358,0.5527669,0.68213636,-0.47868434,-0.36621007,-0.4553972,0.74107426,-0.3306245
16206,-78.5268,-179.36249,-109.752335,3.5856447,-8.919246,1.9513469,-0.16126841,4.1861067,-2.017077,0.5320452,0.7632952,-0.36648107,-0.5151582,-0.44833112,0.63122725,-0.3676458
16312,-78.5268,-179.36249,-109.752335,3.5856447,-8.919246,1.9513469,-0.16126841,4.1861067,-2.017077,0.5320452,0.7632952,-0.36648107,-0.5151582,-0.44833112,0.63122725,-0.3676458
16419,-63.10369,24.733366,32.771095,3.6538398,-8.836095,2.0853448,-1.2070698,4.1308236,-1.0387764,0.5610927,0.79481137,-0.23119228,-0.7669725,-0.31928298,0.43888408,-0.3423337
16526,-31.396267,4.3260484,39.322376,4.50389,-9.399007,1.1587243,-1.3397801,1.7756326,-0.552833,0.66307557,0.74526525,-0.07007503,-0.902492,-0.12518688,0.24238779,-0.33329368
16632,-31.396267,4.3260484,39.322376,4.50389,-9.399007,1.1587243,-1.3397801,1.7756326,-0.552833,0.66307557,0.74526525,-0.07007503,-0.902492,-0.12518688,0.24238779,-0.33329368
16739,-21.281528,-15.306945,49.50132,4.776074,-5.0279183,3.368496,-0.98181313,2.5302038,0.43172902,0.8689344,0.49475303,-0.013132874,-0.8948673,0.042248335,0.22099476,-0.38547236
16846,-14.299781,-15.836374,49.062515,4.6881375,-9.039486,2.736791,-0.21899518,3.4315355,0.8501717,0.875529,0.47562173,0.085046455,-0.90117353,0.07316551,0.16890237,-0.3924348
16952,-14.299781,-15.836374,49.062515,4.6881375,-9.039486,2.736791,-0.21899518,3.4315355,0.8501717,0.875529,0.47562173,0.085046455,-0.90117353,0.07316551,0.16890237,-0.3924348
17059,14.536053,-30.007235,58.591652,9.376275,-1.6510476,2.158924,-2.462856,3.5517232,3.0582967,0.8975429,0.24058068,0.36951,-0.8195803,0.28375044,0.01908741,-0.49740273
17166,79.776566,-58.615337,36.149143,2.5938196,-0.79501534,-7.77428,-1.9482019,3.6451855,4.1263947,0.24006608,0.1195835,0.9633629,-0.5386756,0.5305542,-0.41508585,-0.5060085
17272,44.79181,-58.110012,42.442413,4.089932,-8.201399,-5.241478,1.0520626,-0.98181313,-0.19700405,0.2664694,0.45326567,0.8506141,-0.686437,0.53912646,-0.14794086,-0.465038
17379,47.397987,-55.95296,43.022823,8.3688965,-3.351148,-8.84447,0.87720245,0.45081854,1.3095423,0.28748798,0.40240136,0.8691512,-0.68319815,0.5297883,-0.1727272,-0.47194272
17486,36.00025,-6.765495,84.38185,4.9872403,-0.44745782,-7.680362,2.3426683,-2.4485006,1.397507,0.5868019,-0.09902353,0.8036528,-0.691174,0.24875492,-0.19086781,-0.651129
17592,16.206568,12.01238,90.05633,9.517452,3.711866,-2.8313074,2.9866729,-4.7013717,1.0435106,0.75081897,-0.39044818,0.5327486,-0.706296,0.0259599,-0.17236248,-0.6861218
17699,-19.845652,22.051271,93.05612,6.245865,4.852046,3.3409784,0.16936238,-4.674035,0.68019843,0.6683328,-0.7438016,-0.009509542,-0.64128125,-0.2523577,-0.020346064,-0.7243342
17806,-45.273785,8.744528,86.213036,4.8586264,5.8073807,2.8995028,-5.004208,-4.6680794,0.022602012,0.58885044,-0.80483735,-0.07410789,-0.6518282,-0.3136227,0.23210098,-0.65029985
17912,-51.23008,9.649715,84.51903,1.1419746,7.2861447,5.0614176,1.5609134,-1.9260582,0.54229563,0.6168111,-0.78703225,0.011151741,-0.6405497,-0.3458346,0.2678267,-0.63116026
18019,-42.118137,-5.895778,78.94814,1.3010972,8.45803,5.764908,-3.5477526,4.463287,1.0823004,0.6870413,-0.6755255,0.2676558,-0.73115146,-0.19108807,0.30751485,-0.5782193
18126,-41.127644,-12.46714,50.087383,3.0071797,7.6091757,-1.3716855,-3.5428658,0.26816985,-4.92113,0.5206255,-0.32259205,0.79049575,-0.8593867,-0.05570318,0.35938123,-0.35943955
18232,-56.23442,-9.072279,2.0253894,5.022535,-1.948954,-2.891128,-5.004208,-1.0410671,-5.004208,0.6312097,0.39940625,0.66486764,-0.87974405,0.061440233,0.47096008,0.021727141
18339,-61.697205,13.319073,-52.30745,4.7174497,-7.335796,-2.2474587,-1.6946929,-1.1304061,-3.1693215,0.23489332,0.9554218,0.17886959,-0.79163665,0.13512604,0.5010508,0.32249105
18446,-64.383835,28.4843,-70.40399,0.8805587,-7.152745,-2.4598215,-0.3355177,-2.6791022,-3.4263432,0.150033,0.9809194,0.12364146,-0.7458094,0.12754932,0.54196763,0.3657467
18552,-61.53095,72.280914,-127.77894,-2.1984057,-11.873185,-0.62572306,-0.48319438,-2.321899,-0.42195517,-0.14971077,0.98760074,0.047237664,-0.5762912,0.14790593,0.63685507,0.49033448
18659,-62.013676,78.40011,-142.2178,0.029312076,-9.285946,0.8901299,0.72219545,-0.11636983,0.827417,-0.17699492,0.982019,-0.06566137,-0.523098,0.20231017,0.6417881,0.5230172
18766,-63.38887,85.206276,-146.1917,-0.25603202,-9.736993,0.6939185,-0.15302174,0.025350908,0.03023783,-0.14331503,0.98967695,0.000611323,-0.52238387,0.20253529,0.6635231,0.49581414
18872,-63.38887,85.206276,-146.1917,-0.25603202,-9.736993,0.6939185,-0.15302174,0.025350908,0.03023783,-0.14331503,0.98967695,0.000611323,-0.52238387,0.20253529,0.6635231,0.49581414
18979,-63.866135,75.2909,-135.96255,-0.31525436,-10.050453,0.17467603,-0.019547688,-0.020005837,0.029626964,-0.14390406,0.98956925,0.006657823,-0.5514234,0.19392914,0.637551,0.501849
19086,-64.60091,74.651245,-135.83107,-0.15373884,-10.03789,0.1896312,-0.021838432,-0.01695151,0.031306844,-0.135742,0.9906004,0.016880149,-0.55294394,0.20105463,0.6346737,0.5010183
19192,-65.0983,74.195724,-135.71938,-0.27397817,-10.044471,0.23030917,-0.022449298,-0.019547688,0.029321533,-0.14163956,0.9897897,0.015955033,-0.55397826,0.20587021,0.6326759,0.5004465
19299,-65.84155,73.50517,-135.53784,-0.31405795,-10.029515,0.21894327,-0.022296581,-0.020463986,0.02855795,-0.14397165,0.9895619,0.0062747933,-0.55548453,0.2130477,0.6296905,0.4995373
19406,-66.85765,72.49555,-135.20967,-0.16749758,-10.07139,0.24945174,-0.024129178,-0.01771509,0.028099801,-0.14952491,0.9887163,0.009078445,-0.5575966,0.22276896,0.6255143,0.49818853
19512,-67.63168,71.75815,-134.9805,-0.32841492,-10.046864,0.20578274,-0.019089539,-0.017562376,0.031001411,-0.14911075,0.98878515,0.008360939,-0.55903995,0.23015693,0.62246674,0.4970285
19619,-68.15421,71.203636,-134.75877,-0.2871387,-10.035498,0.17228322,-0.02367103,-0.017562376,0.030085113,-0.15638937,0.9874533,0.021871977,-0.5601225,0.2350685,0.62031835,0.49619627
19726,-68.15421,71.203636,-134.75877,-0.2871387,-10.035498,0.17228322,-0.02367103,-0.017562376,0.030085113,-0.15638937,0.9874533,0.021871977,-0.5601225,0.2350685,0.62031835,0.49619627
19832,-68.15421,71.203636,-134.75877,-0.2871387,-10.035498,0.17228322,-0.02367103,-0.017562376,0.030085113,-0.15638937,0.9874533,0.021871977,-0.5601225,0.2350685,0.62031835,0.49619627
19939,-68.15421,71.203636,-134.75877,-0.2871387,-10.035498,0.17228322,-0.02367103,-0.017562376,0.030085113,-0.15638937,0.9874533,0.021871977,-0.5601225,0.2350685,0.62031835,0.49619627
20046,-71.89592,66.529,-132.37546,-0.26679972,-10.068398,0.20638095,-0.021838432,-0.018020526,0.029168814,-0.14241783,0.9897155,-0.013428557,-0.56788296,0.26979688,0.6044231,0.48927626
20152,-72.70073,65.22641,-131.56485,-0.26799613,-10.058828,0.18185452,-0.024587328,-0.014202617,0.028099801,-0.14018926,0.9901049,-0.0062679374,-0.56963086,0.27726427,0.60068464,0.48767117
20259,-73.50747,63.87433,-130.703,-0.2973082,-10.059426,0.21236299,-0.021838432,-0.016798794,0.03023783,-0.12927021,0.9916058,0.0026608098,-0.5712598,0.2847708,0.5969935,0.48596975
20366,-74.31491,62.456654,-129.75356,-0.26620153,-10.050453,0.19920248,-0.020922136,-0.010537425,0.029932396,-0.13589522,0.9907038,-0.0062006754,-0.5728661,0.29220182,0.59338903,0.4840785
20472,-75.12059,60.85336,-128.61456,-0.2979064,-10.048059,0.18005991,-0.023060162,-0.018325957,0.027641652,-0.1323091,0.991205,-0.0026400553,-0.5745427,0.29962242,0.58965516,0.48211402
20579,-75.674,59.610264,-127.68971,-0.35473597,-10.039087,0.16689937,-0.021991149,-0.010995574,0.031001411,-0.14314878,0.989701,-0.0006123268,-0.5757577,0.3047342,0.58698386,0.48071834
20686,-76.23975,58.336903,-126.73506,-0.27936202,-10.0474615,0.18843476,-0.022602012,-0.016646078,0.028863383,-0.14926398,0.9887724,0.0070298025,-0.57688123,0.30995852,0.58437717,0.47920465
20792,-77.34684,55.43484,-124.44314,-0.2979064,-10.044471,0.20937198,-0.021380283,-0.016646078,0.031154126,-0.14693417,0.9890345,-0.014871848,-0.5792504,0.32019264,0.57908446,0.47603238
20899,-78.45798,52.104748,-121.73157,-0.29970104,-10.072586,0.21894327,-0.022602012,-0.022143863,0.028405234,-0.14906864,0.98882633,-0.0010277352,-0.58142596,0.33064646,0.5737808,0.47264412
21006,-78.45798,52.104748,-121.73157,-0.29970104,-10.072586,0.21894327,-0.022602012,-0.022143863,0.028405234,-0.14906864,0.98882633,-0.0010277352,-0.58142596,0.33064646,0.5737808,0.47264412
21112,-78.45798,52.104748,-121.73157,-0.29970104,-10.072586,0.21894327,-0.022602012,-0.022143863,0.028405234,-0.14906864,0.98882633,-0.0010277352,-0.58142596,0.33064646,0.5737808,0.47264412
21219,-80.54744,42.82305,-113.69833,-0.3164508,-10.03131,0.21714865,-0.023823744,-0.01771509,0.031154126,-0.1370091,0.99056506,0.0030517809,-0.58600825,0.35155424,0.56230015,0.46564198
21326,-81.49279,36.439842,-107.928505,-0.30568308,-10.051051,0.192024,-0.02565634,-0.014660766,0.029932396,-0.13152236,0.99114865,0.018060092,-0.5883761,0.36200044,0.55628294,0.46186423
21432,-81.49279,36.439842,-107.928505,-0.30568308,-10.051051,0.192024,-0.02565634,-0.014660766,0.029932396,-0.13152236,0.99114865,0.018060092,-0.5883761,0.36200044,0.55628294,0.46186423
21539,-81.49279,36.439842,-107.928505,-0.30568308,-10.051051,0.192024,-0.02565634,-0.014660766,0.029932396,-0.13152236,0.99114865,0.018060092,-0.5883761,0.36200044,0.55628294,0.46186423
21646,-81.49279,36.439842,-107.928505,-0.30568308,-10.051051,0.192024,-0.02565634,-0.014660766,0.029932396,-0.13152236,0.99114865,0.018060092,-0.5883761,0.36200044,0.55628294,0.46186423
21752,-83.296974,13.0835085,-86.02396,-0.29072794,-10.063015,0.2129612,-0.02321288,-0.017256944,0.027030788,-0.15213884,0.988346,0.005104327,-0.59447634,0.38812962,0.5408408,0.4510482
21859,-83.40994,10.077467,-83.163185,-0.3164508,-10.045667,0.22253248,-0.024281893,-0.019547688,0.03191771,-0.1477219,0.98901373,-0.0054845763,-0.5950733,0.39079243,0.53924406,0.4498721
21966,-83.670616,-2.7125795,-70.95959,-0.2991028,-10.035498,0.2129612,-0.022907447,-0.015118915,0.03023783,-0.14111315,0.989762,0.021408008,-0.5973884,0.4013849,0.5327569,0.44518238
22072,-83.66274,-9.411791,-64.54511,-0.1597209,-10.0474615,0.19441684,-0.022143863,-0.015577063,0.030695977,-0.15302101,0.98820764,0.005500504,-0.59866494,0.40659696,0.529369,0.44277266
22179,-83.66274,-9.411791,-64.54511,-0.1597209,-10.0474615,0.19441684,-0.022143863,-0.015577063,0.030695977,-0.15302101,0.98820764,0.005500504,-0.59866494,0.40659696,0.529369,0.44277266
22286,-83.64433,-12.770072,-61.32701,-0.30149564,-10.080363,0.21894327,-0.021533,-0.02275473,0.030543262,-0.14199689,0.98976684,0.014090647,-0.59922385,0.40925327,0.5277602,0.44148803
22392,-81.87638,-46.39192,-29.33836,-0.2961118,-10.057034,0.20638095,-0.018325957,-0.011453724,0.030390546,-0.13775638,0.99016875,0.02427098,-0.6063613,0.44036186,0.50729614,0.42550912
22499,-80.84832,-54.091007,-22.165663,-0.2859423,-10.044471,0.1914258,-0.02351831,-0.025198191,0.028099801,-0.13392928,0.9909557,0.008351679,-0.60869515,0.45070773,0.50022155,0.41967988
22606,-80.26977,-57.200672,-19.315908,-0.2847459,-10.03131,0.21595223,-0.02351831,-0.012370021,0.02733622,-0.13698351,0.99053425,0.008798859,-0.60996145,0.45573562,0.49651682,0.4168011
22712,-79.367226,-61.451607,-15.447117,-0.30329025,-10.038489,0.18484555,-0.024281893,-0.0206167,0.030543262,-0.14448887,0.9893106,0.01968422,-0.6117021,0.46340558,0.4910862,0.4122016
22819,-78.071236,-66.05798,-11.338977,-0.29491538,-10.069596,0.19621144,-0.023823744,-0.018936822,0.02641992,-0.13588184,0.99028945,0.029375669,-0.61412865,0.4734728,0.4836153,0.40593812
22926,-77.73187,-67.055786,-10.466706,-0.30149564,-10.025328,0.18843476,-0.022143863,-0.014660766,0.030543262,-0.13316078,0.9909519,0.01681006,-0.6147484,0.47598314,0.4816873,0.40435347
23032,-77.73187,-67.055786,-10.466706,-0.30149564,-10.025328,0.18843476,-0.022143863,-0.014660766,0.030543262,-0.13316078,0.9909519,0.01681006,-0.6147484,0.47598314,0.4816873,0.40435347
23139,-75.29384,-72.93167,-5.440245,-0.30269206,-10.048059,0.20398813,-0.024129178,-0.016493361,0.02977968,-0.15049809,0.98859066,0.0062277885,-0.61882085,0.49337608,0.4683207,0.3928314
23246,-75.29384,-72.93167,-5.440245,-0.30269206,-10.048059,0.20398813,-0.024129178,-0.016493361,0.02977968,-0.15049809,0.98859066,0.0062277885,-0.61882085,0.49337608,0.4683207,0.3928314
23352,-73.46384,-76.16155,-2.7949665,-0.317049,-10.0474615,0.17587246,-0.020158552,-0.016646078,0.031612277,-0.13282438,0.9910466,0.013576426,-0.6216653,0.5056414,0.45857203,0.38414937
23459,-72.331184,-77.76625,-1.5111957,-0.30448666,-10.028918,0.19920248,-0.020005837,-0.015577063,0.02947425,-0.15113014,0.9885027,-0.0047025355,-0.6234968,0.5127925,0.45264375,0.37869406
23566,-70.409615,-80.094055,0.29012826,-0.2991028,-10.070193,0.21954148,-0.01985312,-0.024281893,0.028252516,-0.15041883,0.98855394,0.011630644,-0.6264381,0.52461404,0.44265065,0.3693451
23672,-70.409615,-80.094055,0.29012826,-0.2991028,-10.070193,0.21954148,-0.01985312,-0.024281893,0.028252516,-0.15041883,0.98855394,0.011630644,-0.6264381,0.52461404,0.44265065,0.3693451
23779,-70.409615,-80.094055,0.29012826,-0.2991028,-10.070193,0.21954148,-0.01985312,-0.024281893,0.028252516,-0.15041883,0.98855394,0.011630644,-0.6264381,0.52461404,0.44265065,0.3693451
23886,-67.671684,-82.68368,2.1697297,-0.25722843,-10.03789,0.22911276,-0.026267204,-0.02275473,0.029168814,-0.13755292,0.99046844,0.0071702935,-0.63047874,0.54066354,0.42836025,0.35593113
23992,-65.660866,-84.221375,3.2359526,-0.29072794,-10.048059,0.1698904,-0.019089539,-0.021685716,0.02641992,-0.15061003,0.9884077,0.019155754,-0.63337785,0.5518808,0.4179469,0.34580418
24099,-64.852264,-84.74939,3.5807676,-0.2883351,-10.058229,0.21415763,-0.02031127,-0.018325957,0.027794369,-0.14852102,0.988829,0.012596183,-0.6345559,0.5562382,0.41370866,0.3417354
24206,-63.22998,-85.74337,4.2141314,-0.30329025,-10.039685,0.16031912,-0.021685716,-0.01328632,0.025961772,-0.14412545,0.9895422,-0.0058434913,-0.63680345,0.56486964,0.4052242,0.33346215
24312,-62.815468,-85.985886,4.374157,-0.2865405,-10.046864,0.20877378,-0.022602012,-0.021838432,0.03252857,-0.13367452,0.9910023,-0.0067501836,-0.6373744,0.567025,0.40310305,0.3312769
24420,-60.756985,-87.07809,4.993641,-0.29970104,-10.043275,0.16151553,-0.02443461,-0.019242255,0.03023783,-0.14341244,0.98929757,0.026891619,-0.63996035,0.57773787,0.39213255,0.320783
24526,-60.344753,-87.271095,5.0997386,-0.31106693,-10.054641,0.19441684,-0.022449298,-0.0154243475,0.027488936,-0.14722124,0.9889214,0.018983372,-0.64049965,0.5798025,0.38993686,0.3186511
24632,-58.23726,-88.23791,5.642096,-0.2656033,-10.031908,0.15912269,-0.025198191,-0.01572978,0.02733622,-0.13556106,0.9902873,0.030890485,-0.64307666,0.5902362,0.37885076,0.3074828
24739,-56.558792,-88.90323,5.9664607,-0.30388847,-10.073784,0.20937198,-0.02443461,-0.011453724,0.028710665,-0.12895648,0.9911607,0.031156408,-0.6450589,0.5982867,0.3698363,0.29861885
24846,-55.278233,-89.34278,6.1730337,-0.33619156,-10.036096,0.18005991,-0.022143863,-0.01695151,0.029932396,-0.14581268,0.9891924,0.015396903,-0.6466459,0.604147,0.36295953,0.2917461
24953,-54.425262,-89.6188,6.3056836,-0.28115666,-10.040283,0.15912269,-0.02107485,-0.014813482,0.03176499,-0.13865046,0.9902589,0.012781933,-0.6476997,0.6079535,0.35840932,0.28708947
25059,-54.425262,-89.6188,6.3056836,-0.28115666,-10.040283,0.15912269,-0.02107485,-0.014813482,0.03176499,-0.13865046,0.9902589,0.012781933,-0.6476997,0.6079535,0.35840932,0.28708947
25166,-52.30606,-90.24445,6.580618,-0.2853441,-10.053445,0.17587246,-0.024587328,-0.018936822,0.02855795,-0.13710946,0.990511,0.009429746,-0.65024024,0.617167,0.3470004,0.27546918
25272,-50.167156,-90.817894,6.845184,-0.32183465,-10.058229,0.23808585,-0.024892759,-0.022143863,0.032070424,-0.14743467,0.98898494,0.013106156,-0.65272206,0.6260559,0.33559763,0.26340503
25379,-50.167156,-90.817894,6.845184,-0.32183465,-10.058229,0.23808585,-0.024892759,-0.022143863,0.032070424,-0.14743467,0.98898494,0.013106156,-0.65272206,0.6260559,0.33559763,0.26340503
25486,-48.014854,-91.317375,7.051148,-0.28953153,-10.058229,0.22791636,-0.024281893,-0.02611449,0.031154126,-0.14350538,0.9895332,0.015174283,-0.65515363,0.6345968,0.32400078,0.25116554
25592,-46.723,-91.55758,7.142146,-0.28773692,-10.029515,0.17647067,-0.021991149,-0.01038471,0.030085113,-0.12761067,0.9917954,0.007571338,-0.6567131,0.63939923,0.3169944,0.24374382
25699,-46.723,-91.55758,7.142146,-0.28773692,-10.029515,0.17647067,-0.021991149,-0.01038471,0.030085113,-0.12761067,0.9917954,0.007571338,-0.6567131,0.63939923,0.3169944,0.24374382
25806,-46.723,-91.55758,7.142146,-0.28773692,-10.029515,0.17647067,-0.021991149,-0.01038471,0.030085113,-0.12761067,0.9917954,0.007571338,-0.6567131,0.63939923,0.3169944,0.24374382
25912,-46.723,-91.55758,7.142146,-0.28773692,-10.029515,0.17647067,-0.021991149,-0.01038471,0.030085113,-0.12761067,0.9917954,0.007571338,-0.6567131,0.63939923,0.3169944,0.24374382
26019,-43.273952,-92.12784,7.3463836,-0.31286153,-10.03789,0.16809578,-0.024740042,-0.01817324,0.029626964,-0.1458576,0.98928,0.0071174363,-0.66065145,0.65160847,0.29819965,0.22365837
26126,-43.273952,-92.12784,7.3463836,-0.31286153,-10.03789,0.16809578,-0.024740042,-0.01817324,0.029626964,-0.1458576,0.98928,0.0071174363,-0.66065145,0.65160847,0.29819965,0.22365837
26232,-41.09891,-92.4583,7.48751,-0.34815568,-10.046864,0.20338991,-0.020922136,-0.020922136,0.02855795,-0.15516424,0.98784655,0.009126438,-0.66292596,0.658866,0.28645575,0.21063694
